地区名称,预报时间,温度,相对湿度,风向,风力级数,降水量,更新时间
贵州>贵阳>花溪,2021/8/18 22:00,24,83,东南风,1,0,20210819 210000
贵州>贵阳>开阳,2021/8/18 22:00,21,92,南风,2,0.3,20210819 220000
贵州>贵阳>修文,2021/8/18 22:00,24,79,南风,2,0,20210819 220000
贵州>贵阳>白云,2021/8/18 22:00,23,82,东南风,1,0,20210819 220000
贵州>贵阳>乌当,2021/8/18 23:00,22,97,西北风,1,0.2,20210819 230000
贵州>贵阳>花溪,2021/8/18 23:00,24,87,东南风,2,0,20210819 230000
贵州>贵阳>清镇,2021/8/18 23:00,23,84,东南风,2,0,20210819 230000
贵州>贵阳>修文,2021/8/18 23:00,23,83,东南风,2,0,20210819 230000
贵州>贵阳>开阳,2021/8/18 23:00,21,93,东南风,3,0,20210819 230000
贵州>贵阳>息烽,2021/8/18 23:00,23,82,西南风,2,0,20210819 230000
贵州>贵阳>白云,2021/8/18 23:00,23,84,东南风,2,0,20210819 230000
贵州>贵阳>开阳,2021/8/19 0:00,21,93,南风,2,0,20210819 230000
贵州>贵阳>花溪,2021/8/19 0:00,23,90,南风,1,0,20210819 230000
贵州>贵阳>白云,2021/8/19 0:00,23,84,东南风,2,0,20210820 000000
贵州>贵阳>乌当,2021/8/19 0:00,22,96,西南风,2,0,20210820 000000
贵州>贵阳>修文,2021/8/19 0:00,23,85,东南风,2,0,20210819 230000
贵州>贵阳>息烽,2021/8/19 0:00,23,81,南风,1,0,20210820 000000
贵州>贵阳>清镇,2021/8/19 0:00,23,84,东南风,2,0,20210820 000000
贵州>贵阳>乌当,2021/8/19 1:00,22,96,西风,1,0.1,20210820 000000
贵州>贵阳>息烽,2021/8/19 1:00,23,83,东南风,2,0,20210820 010000
贵州>贵阳>花溪,2021/8/19 1:00,23,90,南风,2,0,20210820 010000
贵州>贵阳>白云,2021/8/19 1:00,23,85,东南风,2,0,20210820 000000
贵州>贵阳>修文,2021/8/19 1:00,22,87,南风,2,0,20210820 010000
贵州>贵阳>清镇,2021/8/19 1:00,23,85,东南风,2,0,20210820 010000
贵州>贵阳>开阳,2021/8/19 1:00,21,96,东南风,2,0,20210820 010000
贵州>贵阳>修文,2021/8/19 2:00,22,88,南风,2,0,20210820 020000
贵州>贵阳>清镇,2021/8/19 2:00,22,86,东南风,2,0,20210820 020000
贵州>贵阳>开阳,2021/8/19 2:00,21,94,南风,3,0,20210820 020000
贵州>贵阳>乌当,2021/8/19 2:00,22,96,西南风,1,0.1,20210820 020000
贵州>贵阳>白云,2021/8/19 2:00,22,86,东南风,2,0,20210820 020000
贵州>贵阳>息烽,2021/8/19 2:00,23,81,东南风,2,0,20210820 020000
贵州>贵阳>花溪,2021/8/19 2:00,23,91,南风,2,0,20210820 010000
贵州>贵阳>花溪,2021/8/19 3:00,22,94,南风,2,0,20210820 030000
贵州>贵阳>开阳,2021/8/19 3:00,21,95,东南风,2,0,20210820 020000
贵州>贵阳>乌当,2021/8/19 3:00,22,96,东北风,0,0.1,20210820 030000
贵州>贵阳>修文,2021/8/19 3:00,22,87,南风,2,0,20210820 030000
贵州>贵阳>息烽,2021/8/19 3:00,23,84,南风,2,0,20210820 030000
贵州>贵阳>白云,2021/8/19 3:00,22,87,南风,2,0,20210820 030000
贵州>贵阳>清镇,2021/8/19 3:00,22,87,南风,2,0,20210820 020000
贵州>贵阳>修文,2021/8/19 4:00,22,91,南风,2,0,20210820 040000
贵州>贵阳>清镇,2021/8/19 4:00,22,89,东南风,2,0,20210820 040000
贵州>贵阳>息烽,2021/8/19 4:00,22,84,东南风,2,0,20210820 030000
贵州>贵阳>开阳,2021/8/19 4:00,20,96,南风,2,0,20210820 040000
贵州>贵阳>白云,2021/8/19 4:00,22,89,东南风,2,0,20210820 040000
贵州>贵阳>花溪,2021/8/19 4:00,22,94,东南风,1,0,20210820 040000
贵州>贵阳>乌当,2021/8/19 4:00,22,96,东风,1,0.1,20210820 040000
贵州>贵阳>花溪,2021/8/19 5:00,22,95,南风,2,0,20210820 050000
贵州>贵阳>乌当,2021/8/19 5:00,22,95,东风,1,0.1,20210820 040000
贵州>贵阳>修文,2021/8/19 5:00,22,90,东南风,2,0,20210820 050000
贵州>贵阳>白云,2021/8/19 5:00,22,90,东南风,2,0,20210820 050000
贵州>贵阳>息烽,2021/8/19 5:00,22,85,东南风,2,0,20210820 030000
贵州>贵阳>开阳,2021/8/19 5:00,20,96,南风,2,0,20210820 040000
贵州>贵阳>清镇,2021/8/19 5:00,22,90,东南风,2,0,20210820 050000
贵州>贵阳>白云,2021/8/19 6:00,22,89,南风,1,0,20210820 050000
贵州>贵阳>修文,2021/8/19 6:00,22,90,南风,2,0,20210820 060000
贵州>贵阳>开阳,2021/8/19 6:00,20,97,南风,2,0,20210820 060000
贵州>贵阳>乌当,2021/8/19 6:00,22,96,南风,0,0.1,20210820 060000
贵州>贵阳>息烽,2021/8/19 6:00,22,88,东南风,2,0,20210820 060000
贵州>贵阳>花溪,2021/8/19 6:00,22,94,南风,2,0,20210820 060000
贵州>贵阳>清镇,2021/8/19 6:00,22,89,南风,1,0,20210820 060000
贵州>贵阳>息烽,2021/8/19 7:00,22,87,东南风,2,0,20210820 070000
贵州>贵阳>白云,2021/8/19 7:00,22,90,东南风,2,0,20210820 070000
贵州>贵阳>修文,2021/8/19 7:00,22,90,南风,2,0,20210820 060000
贵州>贵阳>开阳,2021/8/19 7:00,20,98,东南风,2,0,20210820 070000
贵州>贵阳>乌当,2021/8/19 7:00,22,95,东风,1,0.1,20210820 070000
贵州>贵阳>花溪,2021/8/19 7:00,22,96,南风,2,0,20210820 070000
贵州>贵阳>清镇,2021/8/19 7:00,22,90,东南风,2,0,20210820 060000
贵州>贵阳>修文,2021/8/19 8:00,23,87,南风,2,0,20210820 080000
贵州>贵阳>开阳,2021/8/19 8:00,21,95,南风,2,0,20210820 080000
贵州>贵阳>花溪,2021/8/19 8:00,23,90,东南风,2,0,20210820 080000
贵州>贵阳>乌当,2021/8/19 8:00,22,94,北风,1,0.1,20210820 080000
贵州>贵阳>白云,2021/8/19 8:00,22,88,东南风,1,0,20210820 080000
贵州>贵阳>清镇,2021/8/19 8:00,22,88,东南风,1,0,20210820 080000
贵州>贵阳>息烽,2021/8/19 8:00,24,80,南风,1,0,20210820 070000
贵州>贵阳>花溪,2021/8/19 9:00,24,88,南风,2,0,20210820 080000
贵州>贵阳>清镇,2021/8/19 9:00,23,85,东南风,2,0,20210820 080000
贵州>贵阳>息烽,2021/8/19 9:00,25,74,东南风,3,0,20210820 090000
贵州>贵阳>白云,2021/8/19 9:00,23,85,东南风,2,0,20210820 080000
贵州>贵阳>开阳,2021/8/19 9:00,22,91,南风,4,0,20210820 090000
贵州>贵阳>修文,2021/8/19 9:00,23,83,东南风,2,0,20210820 090000
贵州>贵阳>乌当,2021/8/19 9:00,24,83,东北风,1,0.1,20210820 080000
贵州>贵阳>花溪,2021/8/19 10:00,25,79,南风,2,0,20210820 100000
贵州>贵阳>修文,2021/8/19 10:00,25,73,南风,3,0,20210820 100000
贵州>贵阳>白云,2021/8/19 10:00,25,75,南风,2,0,20210820 100000
贵州>贵阳>息烽,2021/8/19 10:00,27,67,东南风,2,0,20210820 100000
贵州>贵阳>乌当,2021/8/19 10:00,27,70,东南风,2,0.1,20210820 100000
贵州>贵阳>清镇,2021/8/19 10:00,25,75,南风,2,0,20210820 100000
贵州>贵阳>开阳,2021/8/19 10:00,24,82,南风,3,0,20210820 100000
贵州>贵阳>息烽,2021/8/19 11:00,30,57,东南风,3,0,20210820 110000
贵州>贵阳>白云,2021/8/19 11:00,27,67,东南风,2,0,20210820 100000
贵州>贵阳>清镇,2021/8/19 11:00,27,67,东南风,2,0,20210820 110000
贵州>贵阳>开阳,2021/8/19 11:00,25,78,南风,3,0,20210820 100000
贵州>贵阳>乌当,2021/8/19 11:00,27,66,东南风,2,0.1,20210820 110000
贵州>贵阳>花溪,2021/8/19 11:00,25,85,南风,3,0.3,20210820 100000
贵州>贵阳>修文,2021/8/19 11:00,26,72,西南风,3,0,20210820 100000
贵州>贵阳>白云,2021/8/19 12:00,27,66,南风,3,0,20210820 120000
贵州>贵阳>息烽,2021/8/19 12:00,29,59,西南风,2,0,20210820 120000
贵州>贵阳>清镇,2021/8/19 12:00,27,66,南风,3,0,20210820 110000
贵州>贵阳>修文,2021/8/19 12:00,27,68,南风,3,0,20210820 120000
贵州>贵阳>开阳,2021/8/19 12:00,27,66,南风,3,0,20210820 120000
贵州>贵阳>乌当,2021/8/19 12:00,28,65,西南风,3,0.1,20210820 110000
贵州>贵阳>花溪,2021/8/19 12:00,27,76,南风,2,0,20210820 120000
贵州>贵阳>花溪,2021/8/19 13:00,28,68,南风,3,0,20210820 130000
贵州>贵阳>清镇,2021/8/19 13:00,28,62,南风,2,0,20210820 130000
贵州>贵阳>修文,2021/8/19 13:00,28,59,西南风,3,0,20210820 130000
贵州>贵阳>息烽,2021/8/19 13:00,30,51,东南风,2,0,20210820 130000
贵州>贵阳>白云,2021/8/19 13:00,28,62,南风,2,0,20210820 130000
贵州>贵阳>乌当,2021/8/19 13:00,29,61,南风,2,0.1,20210820 130000
贵州>贵阳>开阳,2021/8/19 13:00,28,65,南风,3,0,20210820 130000
贵州>贵阳>花溪,2021/8/19 14:00,29,59,南风,3,0,20210820 140000
贵州>贵阳>白云,2021/8/19 14:00,29,55,南风,2,0,20210820 140000
贵州>贵阳>乌当,2021/8/19 14:00,29,57,东南风,3,0.1,20210820 130000
贵州>贵阳>修文,2021/8/19 14:00,29,60,南风,2,0,20210820 140000
贵州>贵阳>开阳,2021/8/19 14:00,27,65,南风,3,0,20210820 140000
贵州>贵阳>清镇,2021/8/19 14:00,29,55,南风,2,0,20210820 130000
贵州>贵阳>息烽,2021/8/19 14:00,32,48,东南风,2,0,20210820 140000
贵州>贵阳>修文,2021/8/19 15:00,29,56,南风,3,0,20210820 150000
贵州>贵阳>白云,2021/8/19 15:00,30,55,南风,2,0,20210820 140000
贵州>贵阳>清镇,2021/8/19 15:00,30,55,南风,2,0,20210820 150000
贵州>贵阳>息烽,2021/8/19 15:00,32,46,南风,2,0,20210820 140000
贵州>贵阳>开阳,2021/8/19 15:00,28,62,南风,3,0,20210820 140000
贵州>贵阳>乌当,2021/8/19 15:00,31,54,南风,2,0.1,20210820 150000
贵州>贵阳>花溪,2021/8/19 15:00,30,57,南风,2,0,20210820 150000
贵州>贵阳>白云,2021/8/19 16:00,29,56,西南风,2,0,20210820 160000
贵州>贵阳>乌当,2021/8/19 16:00,30,56,东南风,2,0.1,20210820 160000
贵州>贵阳>修文,2021/8/19 16:00,29,58,西南风,3,0,20210820 160000
贵州>贵阳>息烽,2021/8/19 16:00,31,50,东南风,2,0,20210820 160000
贵州>贵阳>开阳,2021/8/19 16:00,28,63,东南风,3,0,20210820 160000
贵州>贵阳>花溪,2021/8/19 16:00,30,56,西南风,2,0,20210820 160000
贵州>贵阳>清镇,2021/8/19 16:00,29,56,西南风,2,0,20210820 160000
贵州>贵阳>修文,2021/8/19 17:00,29,57,西南风,3,0,20210820 160000
贵州>贵阳>清镇,2021/8/19 17:00,29,55,西南风,2,0,20210820 160000
贵州>贵阳>乌当,2021/8/19 17:00,30,51,南风,2,0,20210820 160000
贵州>贵阳>开阳,2021/8/19 17:00,28,64,东南风,3,0,20210820 160000
贵州>贵阳>白云,2021/8/19 17:00,29,55,西南风,2,0,20210820 160000
贵州>贵阳>花溪,2021/8/19 17:00,30,55,南风,3,0,20210820 160000
贵州>贵阳>息烽,2021/8/19 17:00,31,52,南风,2,0,20210820 160000
贵州>贵阳>白云,2021/8/19 18:00,29,55,南风,2,0,20210820 180000
贵州>贵阳>息烽,2021/8/19 18:00,28,60,西南风,1,0,20210820 180000
贵州>贵阳>花溪,2021/8/19 18:00,29,58,南风,3,0,20210820 180000
贵州>贵阳>修文,2021/8/19 18:00,28,59,西南风,3,0,20210820 180000
贵州>贵阳>乌当,2021/8/19 18:00,30,53,西南风,2,0,20210820 180000
贵州>贵阳>清镇,2021/8/19 18:00,29,55,南风,2,0,20210820 180000
贵州>贵阳>开阳,2021/8/19 18:00,27,64,东南风,3,0,20210820 180000
贵州>贵阳>花溪,2021/8/19 19:00,27,66,南风,2,0,20210820 180000
贵州>贵阳>修文,2021/8/19 19:00,26,65,南风,2,0,20210820 180000
贵州>贵阳>开阳,2021/8/19 19:00,25,69,南风,3,0,20210820 190000
贵州>贵阳>白云,2021/8/19 19:00,27,60,南风,2,0,20210820 180000
贵州>贵阳>清镇,2021/8/19 19:00,27,60,南风,2,0,20210820 180000
贵州>贵阳>息烽,2021/8/19 19:00,28,60,南风,3,0,20210820 180000
贵州>贵阳>乌当,2021/8/19 19:00,28,60,西南风,2,0,20210820 190000
贵州>贵阳>开阳,2021/8/19 20:00,25,74,南风,2,0,20210820 200000
贵州>贵阳>花溪,2021/8/19 20:00,26,69,南风,2,0,20210820 200000
贵州>贵阳>修文,2021/8/19 20:00,25,70,南风,2,0,20210820 200000
贵州>贵阳>乌当,2021/8/19 20:00,27,63,南风,2,0,20210820 200000
贵州>贵阳>息烽,2021/8/19 20:00,27,66,东南风,2,0,20210820 200000
贵州>贵阳>白云,2021/8/19 20:00,26,68,东南风,2,0,20210820 200000
贵州>贵阳>清镇,2021/8/19 20:00,26,68,东南风,2,0,20210820 200000
贵州>贵阳>修文,2021/8/19 21:00,25,72,南风,2,0,20210820 200000
贵州>贵阳>开阳,2021/8/19 21:00,24,76,南风,2,0,20210820 210000
贵州>贵阳>息烽,2021/8/19 21:00,26,68,东南风,2,0,20210820 210000
贵州>贵阳>花溪,2021/8/19 21:00,25,74,南风,2,0,20210820 210000
贵州>贵阳>清镇,2021/8/19 21:00,25,70,南风,2,0,20210820 210000
贵州>贵阳>乌当,2021/8/19 21:00,27,66,南风,2,0,20210820 210000
贵州>贵阳>白云,2021/8/19 21:00,25,70,南风,2,0,20210820 210000
贵州>贵阳>修文,2021/8/19 22:00,24,78,西南风,2,0,20210820 220000
贵州>贵阳>乌当,2021/8/19 22:00,26,72,南风,1,0,20210820 210000
贵州>贵阳>花溪,2021/8/19 22:00,25,78,南风,2,0,20210820 210000
贵州>贵阳>息烽,2021/8/19 22:00,26,67,东南风,3,0,20210820 210000
贵州>贵阳>开阳,2021/8/19 22:00,23,82,南风,3,0,20210820 210000
贵州>贵阳>清镇,2021/8/19 22:00,24,74,东南风,2,0,20210820 220000
贵州>贵阳>白云,2021/8/19 22:00,24,74,东南风,2,0,20210820 210000
贵州>贵阳>清镇,2021/8/19 23:00,24,79,东南风,1,0,20210820 230000
贵州>贵阳>乌当,2021/8/19 23:00,25,76,西南风,1,0,20210820 230000
贵州>贵阳>息烽,2021/8/19 23:00,25,69,东南风,3,0,20210820 230000
贵州>贵阳>花溪,2021/8/19 23:00,24,84,南风,1,0,20210820 230000
贵州>贵阳>修文,2021/8/19 23:00,23,79,南风,2,0,20210820 230000
贵州>贵阳>开阳,2021/8/19 23:00,23,86,南风,3,0,20210820 230000
贵州>贵阳>白云,2021/8/19 23:00,24,79,东南风,1,0,20210820 230000
贵州>贵阳>息烽,2021/8/20 0:00,25,72,东南风,2,0,20210821 000000
贵州>贵阳>开阳,2021/8/20 0:00,23,82,南风,2,0,20210820 230000
贵州>贵阳>清镇,2021/8/20 0:00,23,81,东南风,2,0,20210821 000000
贵州>贵阳>白云,2021/8/20 0:00,23,81,东南风,2,0,20210821 000000
贵州>贵阳>乌当,2021/8/20 0:00,24,83,西南风,1,0,20210821 000000
贵州>贵阳>花溪,2021/8/20 0:00,23,88,南风,2,0,20210821 000000
贵州>贵阳>修文,2021/8/20 0:00,23,85,西南风,2,0,20210820 230000
贵州>贵阳>花溪,2021/8/20 1:00,23,89,东南风,2,0,20210821 010000
贵州>贵阳>修文,2021/8/20 1:00,22,88,西南风,2,0,20210821 010000
贵州>贵阳>白云,2021/8/20 1:00,23,83,东南风,2,0,20210821 000000
贵州>贵阳>清镇,2021/8/20 1:00,23,83,东南风,2,0,20210821 000000
贵州>贵阳>乌当,2021/8/20 1:00,23,84,西风,1,0,20210821 010000
贵州>贵阳>开阳,2021/8/20 1:00,22,84,南风,2,0,20210821 010000
贵州>贵阳>息烽,2021/8/20 1:00,24,76,东南风,3,0,20210821 010000
贵州>贵阳>修文,2021/8/20 2:00,22,89,南风,3,0,20210821 020000
贵州>贵阳>开阳,2021/8/20 2:00,22,87,南风,3,0,20210821 020000
贵州>贵阳>息烽,2021/8/20 2:00,24,78,东南风,3,0,20210821 020000
贵州>贵阳>清镇,2021/8/20 2:00,23,85,南风,2,0,20210821 020000
贵州>贵阳>乌当,2021/8/20 2:00,24,84,西南风,2,0,20210821 020000
贵州>贵阳>花溪,2021/8/20 2:00,23,93,东南风,2,0,20210821 020000
贵州>贵阳>白云,2021/8/20 2:00,23,85,南风,2,0,20210821 020000
贵州>贵阳>息烽,2021/8/20 3:00,23,81,东南风,2,0,20210821 030000
贵州>贵阳>清镇,2021/8/20 3:00,23,88,东南风,2,0,20210821 030000
贵州>贵阳>花溪,2021/8/20 3:00,23,93,南风,2,0,20210821 030000
贵州>贵阳>白云,2021/8/20 3:00,23,88,东南风,2,0,20210821 030000
贵州>贵阳>乌当,2021/8/20 3:00,24,84,南风,2,0,20210821 030000
贵州>贵阳>修文,2021/8/20 3:00,22,89,南风,3,0,20210821 020000
贵州>贵阳>开阳,2021/8/20 3:00,21,91,南风,3,0,20210821 020000
贵州>贵阳>息烽,2021/8/20 4:00,23,82,东南风,2,0,20210821 030000
贵州>贵阳>乌当,2021/8/20 4:00,23,86,西南风,2,0,20210821 040000
贵州>贵阳>清镇,2021/8/20 4:00,22,88,南风,1,0,20210821 040000
贵州>贵阳>开阳,2021/8/20 4:00,21,91,南风,3,0,20210821 040000
贵州>贵阳>修文,2021/8/20 4:00,22,90,南风,2,0,20210821 040000
贵州>贵阳>白云,2021/8/20 4:00,22,88,南风,1,0,20210821 040000
贵州>贵阳>花溪,2021/8/20 4:00,23,94,南风,2,0,20210821 040000
贵州>贵阳>修文,2021/8/20 5:00,22,92,南风,2,0,20210821 050000
贵州>贵阳>乌当,2021/8/20 5:00,23,85,西南风,2,0,20210821 050000
贵州>贵阳>息烽,2021/8/20 5:00,23,83,东南风,3,0,20210821 050000
贵州>贵阳>白云,2021/8/20 5:00,22,89,东南风,2,0,20210821 040000
贵州>贵阳>开阳,2021/8/20 5:00,22,90,南风,3,0,20210821 040000
贵州>贵阳>花溪,2021/8/20 5:00,23,95,南风,2,0,20210821 050000
贵州>贵阳>清镇,2021/8/20 5:00,22,89,东南风,2,0,20210821 050000
贵州>贵阳>开阳,2021/8/20 6:00,21,91,南风,3,0,20210821 060000
贵州>贵阳>花溪,2021/8/20 6:00,22,96,南风,2,0,20210821 060000
贵州>贵阳>白云,2021/8/20 6:00,22,89,东南风,2,0,20210821 060000
贵州>贵阳>乌当,2021/8/20 6:00,23,86,南风,2,0,20210821 060000
贵州>贵阳>清镇,2021/8/20 6:00,22,89,东南风,2,0,20210821 060000
贵州>贵阳>息烽,2021/8/20 6:00,23,82,东南风,3,0,20210821 060000
贵州>贵阳>修文,2021/8/20 6:00,22,91,南风,2,0,20210821 060000
贵州>贵阳>息烽,2021/8/20 7:00,23,82,东南风,1,0,20210821 070000
贵州>贵阳>白云,2021/8/20 7:00,22,89,东南风,2,0,20210821 070000
贵州>贵阳>乌当,2021/8/20 7:00,23,86,南风,1,0,20210821 070000
贵州>贵阳>清镇,2021/8/20 7:00,22,89,东南风,2,0,20210821 070000
贵州>贵阳>花溪,2021/8/20 7:00,22,96,南风,2,0,20210821 070000
贵州>贵阳>开阳,2021/8/20 7:00,21,91,南风,3,0,20210821 070000
贵州>贵阳>修文,2021/8/20 7:00,22,91,南风,2,0,20210821 070000
贵州>贵阳>开阳,2021/8/20 8:00,23,87,南风,2,0,20210821 080000
贵州>贵阳>花溪,2021/8/20 8:00,23,92,南风,3,0,20210821 080000
贵州>贵阳>修文,2021/8/20 8:00,23,88,西南风,3,0,20210821 080000
贵州>贵阳>息烽,2021/8/20 8:00,24,81,东南风,2,0,20210821 070000
贵州>贵阳>乌当,2021/8/20 8:00,24,83,西南风,2,0,20210821 070000
贵州>贵阳>清镇,2021/8/20 8:00,23,86,南风,2,0,20210821 080000
贵州>贵阳>白云,2021/8/20 8:00,23,86,南风,2,0,20210821 080000
贵州>贵阳>清镇,2021/8/20 9:00,24,82,南风,2,0,20210821 090000
贵州>贵阳>开阳,2021/8/20 9:00,23,83,南风,3,0,20210821 080000
贵州>贵阳>修文,2021/8/20 9:00,23,83,南风,3,0,20210821 090000
贵州>贵阳>白云,2021/8/20 9:00,24,82,南风,2,0,20210821 090000
贵州>贵阳>花溪,2021/8/20 9:00,24,85,南风,3,0,20210821 090000
贵州>贵阳>乌当,2021/8/20 9:00,25,75,南风,2,0,20210821 090000
贵州>贵阳>息烽,2021/8/20 9:00,26,71,南风,3,0,20210821 090000
贵州>贵阳>开阳,2021/8/20 10:00,25,76,西南风,4,0,20210821 100000
贵州>贵阳>息烽,2021/8/20 10:00,27,68,西南风,3,0,20210821 090000
贵州>贵阳>清镇,2021/8/20 10:00,25,77,南风,1,0,20210821 090000
贵州>贵阳>白云,2021/8/20 10:00,25,77,南风,1,0,20210821 090000
贵州>贵阳>花溪,2021/8/20 10:00,25,80,南风,3,0,20210821 090000
贵州>贵阳>乌当,2021/8/20 10:00,26,73,南风,2,0,20210821 090000
贵州>贵阳>修文,2021/8/20 10:00,24,81,南风,3,0,20210821 090000
贵州>贵阳>息烽,2021/8/20 11:00,27,63,西南风,3,0,20210821 110000
贵州>贵阳>白云,2021/8/20 11:00,26,74,南风,2,0,20210821 110000
贵州>贵阳>修文,2021/8/20 11:00,25,73,南风,3,0,20210821 110000
贵州>贵阳>乌当,2021/8/20 11:00,27,68,东南风,2,0,20210821 110000
贵州>贵阳>清镇,2021/8/20 11:00,26,74,南风,2,0,20210821 110000
贵州>贵阳>开阳,2021/8/20 11:00,26,69,南风,3,0,20210821 110000
贵州>贵阳>花溪,2021/8/20 11:00,26,79,南风,3,0,20210821 110000
贵州>贵阳>乌当,2021/8/20 12:00,28,64,南风,3,0,20210821 120000
贵州>贵阳>开阳,2021/8/20 12:00,27,67,南风,4,0,20210821 120000
贵州>贵阳>白云,2021/8/20 12:00,27,68,东南风,2,0,20210821 120000
贵州>贵阳>修文,2021/8/20 12:00,27,66,西南风,4,0,20210821 120000
贵州>贵阳>息烽,2021/8/20 12:00,29,58,西南风,3,0,20210821 120000
贵州>贵阳>花溪,2021/8/20 12:00,27,71,南风,3,0,20210821 110000
贵州>贵阳>清镇,2021/8/20 12:00,27,68,东南风,2,0,20210821 110000
贵州>贵阳>修文,2021/8/20 13:00,28,59,西南风,4,0,20210821 130000
贵州>贵阳>白云,2021/8/20 13:00,28,65,南风,2,0,20210821 130000
贵州>贵阳>乌当,2021/8/20 13:00,29,59,南风,2,0,20210821 130000
贵州>贵阳>息烽,2021/8/20 13:00,29,56,西南风,3,0,20210821 130000
贵州>贵阳>花溪,2021/8/20 13:00,28,66,东南风,3,0,20210821 130000
贵州>贵阳>开阳,2021/8/20 13:00,28,66,南风,3,0,20210821 130000
贵州>贵阳>清镇,2021/8/20 13:00,28,65,南风,2,0,20210821 130000
贵州>贵阳>白云,2021/8/20 14:00,29,61,南风,3,0,20210821 140000
贵州>贵阳>清镇,2021/8/20 14:00,29,61,南风,3,0,20210821 140000
贵州>贵阳>开阳,2021/8/20 14:00,27,68,南风,3,0,20210821 140000
贵州>贵阳>乌当,2021/8/20 14:00,30,56,西南风,3,0,20210821 140000
贵州>贵阳>修文,2021/8/20 14:00,29,60,南风,3,0,20210821 140000
贵州>贵阳>息烽,2021/8/20 14:00,30,56,西南风,2,0,20210821 140000
贵州>贵阳>花溪,2021/8/20 14:00,29,61,南风,3,0,20210821 140000
贵州>贵阳>清镇,2021/8/20 15:00,30,59,南风,2,0,20210821 150000
贵州>贵阳>修文,2021/8/20 15:00,29,55,西南风,4,0,20210821 150000
贵州>贵阳>息烽,2021/8/20 15:00,30,55,南风,2,0,20210821 140000
贵州>贵阳>乌当,2021/8/20 15:00,30,57,南风,2,0,20210821 140000
贵州>贵阳>开阳,2021/8/20 15:00,27,66,东南风,3,0,20210821 140000
贵州>贵阳>白云,2021/8/20 15:00,30,59,南风,2,0,20210821 140000
贵州>贵阳>花溪,2021/8/20 15:00,30,58,南风,3,0,20210821 150000
贵州>贵阳>清镇,2021/8/20 16:00,29,60,东南风,2,0,20210821 160000
贵州>贵阳>息烽,2021/8/20 16:00,31,53,南风,2,0,20210821 160000
贵州>贵阳>修文,2021/8/20 16:00,30,58,南风,3,0,20210821 150000
贵州>贵阳>白云,2021/8/20 16:00,29,60,东南风,2,0,20210821 160000
贵州>贵阳>开阳,2021/8/20 16:00,28,65,南风,3,0,20210821 160000
贵州>贵阳>乌当,2021/8/20 16:00,31,54,南风,2,0,20210821 160000
贵州>贵阳>花溪,2021/8/20 16:00,30,59,南风,2,0,20210821 160000
贵州>贵阳>白云,2021/8/20 17:00,29,58,南风,3,0,20210821 170000
贵州>贵阳>乌当,2021/8/20 17:00,30,57,南风,2,0,20210821 170000
贵州>贵阳>修文,2021/8/20 17:00,29,59,南风,3,0,20210821 170000
贵州>贵阳>开阳,2021/8/20 17:00,28,65,南风,3,0,20210821 170000
贵州>贵阳>息烽,2021/8/20 17:00,30,55,东南风,3,0,20210821 170000
贵州>贵阳>清镇,2021/8/20 17:00,29,58,南风,3,0,20210821 170000
